X,SampleID,Year,Sampling.Order,Season_Tucker2021,Month,chla.ug.per.L,Phosphate,Silicate,NitrateNitrite,Ammonia,DIN,DIN_DIP,Nitrate_Silicate,DIN_Silicate,Site,Time,SW.Temperature.at.site,Salinity,Depth,pH,Date1,Day.of.year,X19But,X19Hex,Allo,beta.Car,alph.Car,Chla,Chlb,Chlc1.2,Chlc.3,Cphlid,Diadino,Diato,Fuco,Lut,Neo,Peri,Prasino,Viola,Zea,Dva,Mva,Tchla,X19But.Rel,X19Hex.Rel,Allo.Rel,beta.Car.Rel,alph.Car.Rel,Chla.Rel,Chlb.Rel,Chlc1.2.Rel,Chlc.3.Rel,Cphlid.Rel,Diadino.Rel,Diato.Rel,Fuco.Rel,Lut.Rel,Neo.Rel,Peri.Rel,Prasino.Rel,Viola.Rel,Zea.Rel,Dva.Rel,Mva.Rel,Project,decimal_dat,Month_abb,PRO.mL,SYN.mL,PEUK.mL,HBACT.mL,RunFCM,Spatial,latitude,longitude,lln_micro,llp_micro,Log_Chla,Log_HBACT.mL,Log_SYN.mL,Log_PEUK.mL,Log_PRO.mL,Log_Phosphate,Log_Silicate,Log_NitrateNitrite,Log_Ammonia,Log_Lut.Rel,Log_Peri.Rel,Log_Dva.Rel,Log_plus_PRO.mL,Log_plus_Lut.Rel,Metagenome,Metagenome_ID
121118_5,121118_5,NA,NA,NA,NA,NA,0.03,0.76,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.6051,35.1292,5,NA,12/11/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2018.942466,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,-3.506557897,-0.274436846,NA,NA,NA,NA,NA,NA,NA,NA,NA
11519_5,11519_5,NA,NA,NA,NA,0.11,0.06,0.99,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.3177,34.9239,5,NA,1/15/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.038356,NA,273700,2100,1400,567800,NA,ALOHA,22.45,-158,NA,NA,-2.207274913,13.24952452,7.649692624,7.244227516,12.5197879,-2.813410717,-0.010050336,NA,NA,NA,NA,NA,12.51979155,NA,NA,NA
11619_5,11619_5,NA,NA,NA,NA,NA,0.04,0.94,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.3627,34.9466,5,8.069,1/16/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.041096,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0025,0.041,NA,NA,NA,NA,NA,-3.218875825,-0.061875404,NA,NA,NA,NA,NA,NA,NA,NA,NA
11719_5,11719_5,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.2796,34.9927,5,NA,1/17/19,NA,5,12,NA,6,7,NA,9,5,5,NA,6,NA,6,1,NA,2,NA,1,76,74,36,110,0.04587156,0.110091743,NA,NA,NA,NA,NA,NA,NA,NA,0.055045872,NA,0.055045872,0.009174312,NA,0.018348624,NA,0.009174312,0.697247706,0.678899083,NA,ALOHA,2019.043836,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.302585093,NA,NA,NA,NA,NA,NA,NA,NA,-4.691347874,-3.998200694,-0.387282788,NA,0.009132484,NA,NA
21919_5,21919_5,NA,NA,NA,NA,NA,0.09,1.08,NA,NA,NA,NA,NA,NA,ALOHA,NA,23.1542,34.8859,5,NA,2/19/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.134247,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,-2.407945609,0.076961041,NA,NA,NA,NA,NA,NA,NA,NA,NA
22119_5,22119_5,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,23.3431,34.8733,5,NA,2/21/19,NA,6,11,NA,4,7,NA,13,5,4,NA,6,NA,6,1,NA,1,NA,1,54,76,32,108,0.055045872,0.100917431,NA,NA,NA,NA,NA,NA,NA,NA,0.055045872,NA,0.055045872,0.009174312,NA,0.009174312,NA,0.009174312,0.495412844,0.697247706,NA,ALOHA,2019.139726,NA,142100,2200,1400,400500,NA,ALOHA,22.45,-158,NA,NA,-2.407945609,12.90046905,7.696212639,7.244227516,11.86428631,NA,NA,NA,NA,-4.691347874,-4.691347874,-0.360614543,11.86429335,0.009132484,NA,NA
50219_5,50219_5,NA,NA,NA,NA,0.08,0.07,1.26,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.3187,34.7409,5,NA,5/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.331507,NA,225800,1200,1400,502000,NA,ALOHA,22.45,-158,NA,NA,-2.525728644,13.1263554,7.090076836,7.244227516,12.32740493,-2.659260037,0.231111721,NA,NA,NA,NA,NA,12.32740936,NA,NA,NA
50319_5,50319_5,NA,NA,NA,NA,NA,0.08,1.02,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.6783,34.7562,5,8.054,5/3/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.334247,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.004,0.0801,NA,NA,NA,NA,NA,-2.525728644,0.019802627,NA,NA,NA,NA,NA,NA,NA,NA,NA
50419_5,50419_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.6773,34.752,5,NA,5/4/19,NA,4,8,NA,5,2,NA,4,3,5,NA,6,NA,6,1,NA,1,NA,1,54,40,28,68,0.059701493,0.119402985,NA,NA,NA,NA,NA,NA,NA,NA,0.089552239,NA,0.089552239,0.014925373,NA,0.014925373,NA,0.014925373,0.805970149,0.597014925,NA,ALOHA,2019.336986,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.204692628,-4.204692628,-0.515813166,NA,0.014815086,NA,NA
61119_5,61119_5,NA,NA,NA,NA,0.06,0.08,0.99,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.1121,34.716,5,NA,6/11/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.441096,NA,187200,900,900,479400,NA,ALOHA,22.45,-158,NA,NA,-2.813410717,13.0802906,6.802394763,6.802394763,12.13993284,-2.525728644,-0.010050336,NA,NA,NA,NA,NA,12.13993818,NA,NA,NA
61219_5,61219_5,NA,NA,NA,NA,NA,0.07,0.99,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.4989,34.7571,5,8.062,6/12/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.443836,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0023,0.0742,NA,NA,NA,NA,NA,-2.659260037,-0.010050336,NA,NA,NA,NA,NA,NA,NA,NA,NA
61319_5,61319_5,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.2312,34.7427,5,NA,6/13/19,NA,2,7,NA,3,3,NA,6,2,1,NA,7,NA,3,1,NA,1,NA,1,50,37,21,58,0.034482759,0.120689655,NA,NA,NA,NA,NA,NA,NA,NA,0.120689655,NA,0.051724138,0.017241379,NA,0.017241379,NA,0.017241379,0.862068966,0.637931034,NA,ALOHA,2019.446575,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.813410717,NA,NA,NA,NA,NA,NA,NA,NA,-4.060443029,-4.060443029,-0.449525099,NA,0.017094433,NA,NA
70119_5,70119_5,NA,NA,NA,NA,0.07,0.08,0.94,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.7766,34.5716,5,NA,7/1/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.49589,NA,195100,2000,1400,587600,NA,ALOHA,22.45,-158,NA,NA,-2.659260037,13.28380172,7.60090246,7.244227516,12.18126753,-2.525728644,-0.061875404,NA,NA,NA,NA,NA,12.18127265,NA,NA,NA
70219_5,70219_5,NA,NA,NA,NA,NA,0.11,1.16,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.8122,34.5164,5,8.075,7/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.49863,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0038,0.0615,NA,NA,NA,NA,NA,-2.207274913,0.148420005,NA,NA,NA,NA,NA,NA,NA,NA,NA
70319_5,70319_5,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.7446,34.5383,5,NA,7/3/19,NA,2,8,NA,2,3,NA,4,2,2,NA,7,NA,4,1,NA,1,NA,1,50,39,21,60,0.033333333,0.133333333,NA,NA,NA,NA,NA,NA,NA,NA,0.116666667,NA,0.066666667,0.016666667,NA,0.016666667,NA,0.016666667,0.833333333,0.65,NA,ALOHA,2019.50137,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.995732274,NA,NA,NA,NA,NA,NA,NA,NA,-4.094344542,-4.094344542,-0.430782916,NA,0.016529302,NA,NA
80219_5,80219_5,NA,NA,NA,NA,0.09,0.09,0.59,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.8742,34.5511,5,NA,8/2/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.583562,NA,198100,700,700,606200,NA,ALOHA,22.45,-158,NA,NA,-2.407945609,13.31496524,6.551080335,6.551080335,12.19652723,-2.407945609,-0.527632742,NA,NA,NA,NA,NA,12.19653228,NA,NA,NA
80319_5,80319_5,NA,NA,NA,NA,NA,0.08,1.01,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.9749,34.5608,5,8.075,8/3/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.586301,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0048,0.084,NA,NA,NA,NA,NA,-2.525728644,0.009950331,NA,NA,NA,NA,NA,NA,NA,NA,NA
80419_5,80419_5,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.1246,34.5841,5,NA,8/4/19,NA,3,11,NA,4,4,NA,5,2,1,NA,8,NA,4,1,NA,1,NA,1,49,47,29,76,0.039473684,0.144736842,NA,NA,NA,NA,NA,NA,NA,NA,0.105263158,NA,0.052631579,0.013157895,NA,0.013157895,NA,0.013157895,0.644736842,0.618421053,NA,ALOHA,2019.589041,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.407945609,NA,NA,NA,NA,NA,NA,NA,NA,-4.33073332,-4.33073332,-0.480585738,NA,0.013072082,NA,NA
90419_5,90419_5,NA,NA,NA,NA,0.06,0.06,1.09,NA,NA,NA,NA,NA,NA,ALOHA,NA,28.047,34.6721,5,NA,9/4/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.673973,NA,194000,600,1000,631100,NA,ALOHA,22.45,-158,NA,NA,-2.813410717,13.35521961,6.396929655,6.907755279,12.17561344,-2.813410717,0.086177696,NA,NA,NA,NA,NA,12.17561859,NA,NA,NA
90519_5,90519_5,NA,NA,NA,NA,NA,0.04,1.11,NA,NA,NA,NA,NA,NA,ALOHA,NA,28.1161,34.6731,5,8.084,9/5/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.676712,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0048,0.041,NA,NA,NA,NA,NA,-3.218875825,0.104360015,NA,NA,NA,NA,NA,NA,NA,NA,NA
90619_5,90619_5,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,28.2401,34.7106,5,NA,9/6/19,NA,1,5,NA,2,2,NA,2,1,1,NA,4,NA,1,1,NA,1,NA,0,28,20,11,31,0.032258065,0.161290323,NA,NA,NA,NA,NA,NA,NA,NA,0.129032258,NA,0.032258065,0.032258065,NA,0.032258065,NA,0,0.903225806,0.64516129,NA,ALOHA,2019.679452,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.813410717,NA,NA,NA,NA,NA,NA,NA,NA,-3.433987189,-3.433987189,-0.438254931,NA,0.031748699,NA,NA
101719_5,101719_5,NA,NA,NA,NA,0.12,0.01,2.78,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.2815,34.9559,5,NA,10/17/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.791781,NA,204600,500,700,498300,NA,ALOHA,22.45,-158,NA,NA,-2.120263536,13.11895758,6.214608098,6.551080335,12.22881213,-4.605170186,1.022450928,NA,NA,NA,NA,NA,12.22881702,NA,NA,NA
101819_5,101819_5,NA,NA,NA,NA,NA,0.01,1.27,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.3187,34.9633,5,8.086,10/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.794521,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0046,0.0127,NA,NA,NA,NA,NA,-4.605170186,0.2390169,NA,NA,NA,NA,NA,NA,NA,NA,NA
101919_5,101919_5,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.2588,35.0151,5,NA,10/19/19,NA,3,14,NA,8,6,NA,5,3,0,NA,9,NA,3,0,NA,1,NA,0,73,47,68,115,0.026086957,0.12173913,NA,NA,NA,NA,NA,NA,NA,NA,0.07826087,NA,0.026086957,0,NA,0.008695652,NA,0,0.634782609,0.408695652,NA,ALOHA,2019.79726,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.302585093,NA,NA,NA,NA,NA,NA,NA,NA,#NAME?,-4.744932148,-0.894784527,NA,0,NA,NA
121919_5,121919_5,NA,NA,NA,NA,0.1,0.06,1.42,NA,NA,NA,NA,NA,NA,ALOHA,NA,25.8166,34.7224,5,NA,12/19/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2019.964384,NA,198500,1600,1100,397700,NA,ALOHA,22.45,-158,NA,NA,-2.302585093,12.89345323,7.377758908,7.003065459,12.19854438,-2.813410717,0.350656872,NA,NA,NA,NA,NA,12.19854942,NA,NA,NA
122019_5,122019_5,NA,NA,NA,NA,0.1,0.06,1.15,NA,NA,NA,NA,NA,NA,ALOHA,NA,25.8861,34.7148,5,8.073,12/20/19,NA,8,20,NA,1,11,NA,15,6,7,NA,6,NA,4,0,NA,2,NA,0,63,94,48,142,0.056338028,0.14084507,NA,NA,NA,NA,NA,NA,NA,NA,0.042253521,NA,0.028169014,0,NA,0.014084507,NA,0,0.443661972,0.661971831,NA,ALOHA,2019.967123,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.006,0.0674,-2.302585093,NA,NA,NA,NA,-2.813410717,0.139761942,NA,NA,#NAME?,-4.26267988,-0.412532275,NA,0,NA,NA
10720_5,10720_5,NA,NA,NA,NA,NA,0.05,1.56,NA,NA,NA,NA,NA,NA,ALOHA,NA,25.2813,34.7409,5,NA,1/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.016393,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,-2.995732274,0.444685821,NA,NA,NA,NA,NA,NA,NA,NA,NA
10820_5,10820_5,NA,NA,NA,NA,NA,0.07,1.14,NA,NA,NA,NA,NA,NA,ALOHA,NA,25.4032,34.7362,5,8.074,1/8/20,NA,9,19,NA,3,11,NA,21,5,3,NA,7,NA,7,0,NA,2,NA,1,50,108,33,141,0.064285714,0.135714286,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.05,0,NA,0.014285714,NA,0.007142857,0.357142857,0.771428571,NA,ALOHA,2020.019126,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,0.0596,NA,NA,NA,NA,NA,-2.659260037,0.131028262,NA,NA,#NAME?,-4.248495262,-0.259511196,NA,0,NA,NA
10920_5,10920_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,25.5093,34.7485,5,NA,1/9/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.021858,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020_5,13020_5,NA,NA,NA,NA,0.07,0.07,1.41,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.6312,34.7469,5,NA,1/30/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.079235,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.659260037,NA,NA,NA,NA,-2.659260037,0.343589704,NA,NA,NA,NA,NA,NA,NA,NA,NA
13120_5,13120_5,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.8467,34.7269,5,8.064,1/31/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.081967,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,0.0635,NA,NA,NA,NA,NA,-2.525728644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20120_5,20120_5,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,24.8058,34.7122,5,NA,2/1/20,NA,6,10,NA,3,6,NA,7,3,1,NA,5,NA,5,1,NA,2,NA,1,57,NA,NA,NA,0.059405941,0.099009901,NA,NA,NA,NA,NA,NA,NA,NA,0.04950495,NA,0.04950495,0.00990099,NA,0.01980198,NA,0.00990099,0.564356436,NA,NA,ALOHA,2020.084699,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.659260037,NA,NA,NA,NA,NA,NA,NA,NA,-4.615120527,-3.921973346,NA,NA,0.009852296,NA,NA
22019_5,22019_5,NA,NA,NA,NA,NA,0.07,1.02,NA,NA,NA,NA,NA,NA,ALOHA,NA,23.1507,34.884,5,8.056,2/20/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.136612,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,0.0025,0.0811,NA,NA,NA,NA,NA,-2.659260037,0.019802627,NA,NA,NA,NA,NA,NA,NA,NA,NA
71420_5,71420_5,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.8161,34.5746,5,NA,7/14/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.532787,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.659260037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71520_5,71520_5,NA,NA,NA,NA,NA,0.08,1.11,NA,NA,NA,NA,NA,NA,ALOHA,NA,26.8247,34.5743,5,NA,7/15/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.535519,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,-2.525728644,0.104360015,NA,NA,NA,NA,NA,NA,NA,NA,NA
71620_5,71620_5,NA,NA,NA,NA,NA,0.08,0.99,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.0346,34.5764,5,8.072,7/16/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.538251,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,0.083,NA,NA,NA,NA,NA,-2.525728644,-0.010050336,NA,NA,NA,NA,NA,NA,NA,NA,NA
71720_5,71720_5,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.2243,34.569,5,NA,7/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.540984,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.813410717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71820_5,71820_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.2587,34.5814,5,NA,7/18/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.543716,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80720_5,80720_5,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.1602,34.634,5,NA,8/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.598361,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,-2.659260037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80820_5,80820_5,NA,NA,NA,NA,NA,0.08,0.87,NA,NA,NA,NA,NA,NA,ALOHA,NA,27.2389,34.6326,5,NA,8/8/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ALOHA,2020.601093,NA,NA,NA,NA,NA,NA,ALOHA,22.45,-158,NA,NA,NA,NA,NA,NA,NA,-2.525728644,-0.139262067,NA,NA,NA,NA,NA,NA,NA,NA,NA
