,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated
7e767013be543a74ae6bf5ba358c0a1a,D_0__Bacteria,D_0__Bacteria,D_1__NB1-j,D_2__NB1-j,D_3__NB1-j,D_4__NB1-j,D_5__NB1-j,D_6__uncultured_organism,7e767013be543a74ae6bf5ba358c0a1a,
2910505f6fc1eb12fd27b9e80c7894bf,D_0__Bacteria,D_0__Bacteria,D_1__NB1-j,D_2__NB1-j,D_3__NB1-j,D_4__NB1-j,D_5__NB1-j,D_6__uncultured_organism,2910505f6fc1eb12fd27b9e80c7894bf,
de12e7116f5359529a9572fa5bf0dbaa,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Neptuniibacter,,de12e7116f5359529a9572fa5bf0dbaa,
9521a7dcbc0b942d18367f4d257b3e11,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Neptuniibacter,,9521a7dcbc0b942d18367f4d257b3e11,
e1dfd299f2ea476c37e05150761345fc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Neptunomonas,D_6__Neptunomonas_concharum,e1dfd299f2ea476c37e05150761345fc,
7fe9c79ff1f24b78733e67ec4a853375,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Nitratireductor,,7fe9c79ff1f24b78733e67ec4a853375,
53b696e04c3a5dd25af7a1f877faa597,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Nitrincolaceae,D_6__uncultured_gamma,53b696e04c3a5dd25af7a1f877faa597,
6dd9932bb6dd0797c4be750b7e5c82c2,D_0__Archaea,D_0__Archaea,D_1__Crenarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,D_5__Nitrosopumilaceae,,6dd9932bb6dd0797c4be750b7e5c82c2,
f20ac6cf52c8ea6f36e3e51c6682899d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__NRL2,D_4__NRL2,D_5__NRL2,,f20ac6cf52c8ea6f36e3e51c6682899d,
df14ce8acd908eb10f25ce757510df25,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Cryomorphaceae,D_5__NS10_marine_group,,df14ce8acd908eb10f25ce757510df25,
32d4ddca6302e014772ebba9a3bde341,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Cryomorphaceae,D_5__NS10_marine_group,,32d4ddca6302e014772ebba9a3bde341,
6cdb1a32e84c5f7bfdf85d9faec1f2cc,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Cryomorphaceae,D_5__NS10_marine_group,D_6__uncultured_bacterium,6cdb1a32e84c5f7bfdf85d9faec1f2cc,
9eb3cddbcdc7fd68ad07f8b0538de941,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Cryomorphaceae,D_5__NS10_marine_group,D_6__uncultured_bacterium,9eb3cddbcdc7fd68ad07f8b0538de941,
3c908c076bacb6f3690128d94b35e51c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Cryomorphaceae,D_5__NS10_marine_group,D_6__uncultured_bacterium,3c908c076bacb6f3690128d94b35e51c,
e923bf33d59eff08dc460e4877334289,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_Bacteroidetes,e923bf33d59eff08dc460e4877334289,
6ec4ef5c1aa2290891a82f24795c7c66,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_marine,6ec4ef5c1aa2290891a82f24795c7c66,
da6d97e89383667e9055924025e7a84a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__unidentified_marine,da6d97e89383667e9055924025e7a84a,
fa9bcb4f3995720cfd205fd77516911e,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_marine,fa9bcb4f3995720cfd205fd77516911e,
865a5f163c9cbceb0028e3d5387b86b7,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__unidentified_marine,865a5f163c9cbceb0028e3d5387b86b7,
1f70412bb7f6453903afe7702d3d2872,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,,1f70412bb7f6453903afe7702d3d2872,
6e2887141b60d7f10f90ede1fc9a1ff3,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_bacterium,6e2887141b60d7f10f90ede1fc9a1ff3,
52c6aef3138fc5c1881e8e1237124fa0,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__unidentified_marine,52c6aef3138fc5c1881e8e1237124fa0,
0e565c83c1979ab248fbccd5dfb5faa4,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__unidentified_marine,0e565c83c1979ab248fbccd5dfb5faa4,
013f740d750aabc8c4d451a137071904,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_marine,013f740d750aabc8c4d451a137071904,
7a92a16e00e121bfdf9f0c32c3cdfd1f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12_marine_group,D_5__NS11-12_marine_group,D_6__uncultured_marine,7a92a16e00e121bfdf9f0c32c3cdfd1f,
9ddc26d0ebab270174a68138af21637b,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,D_6__uncultured_marine,9ddc26d0ebab270174a68138af21637b,
e3b19617e209e950f080c2f07c753b14,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,,e3b19617e209e950f080c2f07c753b14,
ad5c189194177ead4abab0a71de0eae5,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,D_6__uncultured_bacterium,ad5c189194177ead4abab0a71de0eae5,
871cb613b00b5492384573d307fab38e,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,,871cb613b00b5492384573d307fab38e,
143451f01460355451eca3b5ad18770f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,D_6__uncultured_marine,143451f01460355451eca3b5ad18770f,
f09b7fc542331d04022e4e63756a3606,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,D_6__uncultured_marine,f09b7fc542331d04022e4e63756a3606,
85de41a5aa606cd458643a9a60485022,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,D_6__uncultured_marine,85de41a5aa606cd458643a9a60485022,
c3b86e46b9ebb557d650788994c3580f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,,c3b86e46b9ebb557d650788994c3580f,
784eaf16c22840d59d39d9183ec8f42a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS2b_marine_group,,784eaf16c22840d59d39d9183ec8f42a,
d3aa014a6f0c0982c9a2e3bbfbb02a42,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS3a_marine_group,D_6__marine_metagenome,d3aa014a6f0c0982c9a2e3bbfbb02a42,
3e98ad6b79b8009b981a3c3cef28da1b,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,3e98ad6b79b8009b981a3c3cef28da1b,
74b25cdc9f5ea6b4a9b939b3f10c33c4,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,74b25cdc9f5ea6b4a9b939b3f10c33c4,
e2a6fa39eb1f7fa2e9bca740e76897b0,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,e2a6fa39eb1f7fa2e9bca740e76897b0,
f4b89eb575c96d2e8e9cbc0ca0d74bee,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,f4b89eb575c96d2e8e9cbc0ca0d74bee,
d02697711160bc713edf82b7035b132c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,d02697711160bc713edf82b7035b132c,
c873b112862a63a02d8b80056102df6e,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__uncultured_Flavobacteriia,c873b112862a63a02d8b80056102df6e,
5df0dda6d612a229d1356b9238e45881,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,5df0dda6d612a229d1356b9238e45881,
5c3aacab2abfbeffdb4ebcb9eac74b11,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__uncultured_marine,5c3aacab2abfbeffdb4ebcb9eac74b11,
891781e654ecc545d268b8e733dc5149,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,891781e654ecc545d268b8e733dc5149,
a1804d704a2227d66c654c9f75595835,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__uncultured_Flavobacteriaceae,a1804d704a2227d66c654c9f75595835,
7ccbef1bb3d34048251ae8150fd60392,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,7ccbef1bb3d34048251ae8150fd60392,
db79227e4c3dfd479284e72900257c82,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__unidentified_marine,db79227e4c3dfd479284e72900257c82,
305cc28fa33ef01ee67f890b5e1f5f95,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,305cc28fa33ef01ee67f890b5e1f5f95,
27e8ef05eb31289549929c878f8cf2cb,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,27e8ef05eb31289549929c878f8cf2cb,
27336977278dc22dada774db44e1f494,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,27336977278dc22dada774db44e1f494,
5c8fd24a32412d84ce40cdbaa5b62ea1,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__unidentified_marine,5c8fd24a32412d84ce40cdbaa5b62ea1,
afbb22f1a2099bc6f78fb18a1cbe0d4f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__uncultured_bacterium,afbb22f1a2099bc6f78fb18a1cbe0d4f,
03f4b45ef4b0c41054d0425046a44a06,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,,03f4b45ef4b0c41054d0425046a44a06,
2ce145f17b13bea29a14ca55bd1f72c9,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS4_marine_group,D_6__uncultured_Flavobacteriaceae,2ce145f17b13bea29a14ca55bd1f72c9,
d8e6850f4ab52414093c64cb2ee964b3,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,d8e6850f4ab52414093c64cb2ee964b3,
9989d1e012eb0721a635b02dc7ab6089,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,9989d1e012eb0721a635b02dc7ab6089,
878a11b3a94389871b9163a84e79cc13,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_marine,878a11b3a94389871b9163a84e79cc13,
34ee574114907de8c4b738e2846ae71d,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,34ee574114907de8c4b738e2846ae71d,
db6e2ff69c5c805afecaf308e96bea04,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__marine_metagenome,db6e2ff69c5c805afecaf308e96bea04,
a2293d08928955548d16e60ba7d89b2e,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,a2293d08928955548d16e60ba7d89b2e,
894956b4a488b22b88e46c1f25043d69,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__marine_metagenome,894956b4a488b22b88e46c1f25043d69,
65101e6fdcbae50c46367c3da8dd6425,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,65101e6fdcbae50c46367c3da8dd6425,
8c89c0f4add426f2306cf878818fc25c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,8c89c0f4add426f2306cf878818fc25c,
d7201195a7107b9354df468ec030bf7f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_bacterium,d7201195a7107b9354df468ec030bf7f,
7332841ba077c717bb0bba47b2c9ab8b,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,7332841ba077c717bb0bba47b2c9ab8b,
9d7adc7d17c9726b6e63738f7c0a1169,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,9d7adc7d17c9726b6e63738f7c0a1169,
ce68c08dfde195a6d486f05b615535ac,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriales,ce68c08dfde195a6d486f05b615535ac,
dad876883ab03fbd47d919bb41ceef24,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacterium,dad876883ab03fbd47d919bb41ceef24,
75c6ccace96106d6bf3925a01f3b3bcc,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,75c6ccace96106d6bf3925a01f3b3bcc,
e105f239347ef59f01f8314d60caede6,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_bacterium,e105f239347ef59f01f8314d60caede6,
dcde664400065811fa696cfd15667841,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,dcde664400065811fa696cfd15667841,
ae076fa02b90f19acc1415c60522d207,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,ae076fa02b90f19acc1415c60522d207,
3088dfc18fae3bf78a428ab59a3c65ef,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,3088dfc18fae3bf78a428ab59a3c65ef,
cefc8750dba74b05c5671aadcc46fc63,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,cefc8750dba74b05c5671aadcc46fc63,
8bf098168c24dc80cad5e49f16d94e3c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,8bf098168c24dc80cad5e49f16d94e3c,
11cd3cc7d2ddd356b264ea36802b9a45,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,11cd3cc7d2ddd356b264ea36802b9a45,
2f577e008503d0efbbc4d25da394a33b,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,2f577e008503d0efbbc4d25da394a33b,
8d121cdeb1b5da4175459b705cc71267,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,8d121cdeb1b5da4175459b705cc71267,
efc6f7b66655654ba76c560261c41a49,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacterium,efc6f7b66655654ba76c560261c41a49,
eb280cb355f41c9319c1b40ba9e59ecb,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,eb280cb355f41c9319c1b40ba9e59ecb,
a1314d6b34e5615f94490f06145ebc26,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,a1314d6b34e5615f94490f06145ebc26,
8f1eafe7355045de5bdd79bb6048af1a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,8f1eafe7355045de5bdd79bb6048af1a,
5a3b1207aa15803d362056ea8baf35d1,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,5a3b1207aa15803d362056ea8baf35d1,
f059ddbd0759d4f2c4e4b7b6878f6f95,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriales,f059ddbd0759d4f2c4e4b7b6878f6f95,
78adb5cbe667ee211da28b970c2b0d47,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,78adb5cbe667ee211da28b970c2b0d47,
9b22eb834bb45aa5b9d1b0874941ed56,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__marine_metagenome,9b22eb834bb45aa5b9d1b0874941ed56,
06537f4d5a08ec70e5e38b29aa7909e9,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,06537f4d5a08ec70e5e38b29aa7909e9,
1957864051faf5f8d6172e42264b0448,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,1957864051faf5f8d6172e42264b0448,
15416c56b77737118c53c008d5e54a6f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriales,15416c56b77737118c53c008d5e54a6f,
4c35f3b7a1b2ad58e79b75160f1f043f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,4c35f3b7a1b2ad58e79b75160f1f043f,
f259934f3228ecc7ddcdd0cd3a1c6e17,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,f259934f3228ecc7ddcdd0cd3a1c6e17,
0e0eb82354a31124ac28ffaea17f50a7,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,0e0eb82354a31124ac28ffaea17f50a7,
0f52f23d4b397634e6a3f9950d45d25f,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,0f52f23d4b397634e6a3f9950d45d25f,
49a537c1800b0634ef66e13e610bc5ec,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,49a537c1800b0634ef66e13e610bc5ec,
b7ce42ca4b06d3eb8882a9b562ca12a6,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,b7ce42ca4b06d3eb8882a9b562ca12a6,
25e713d76c21ada3784be614c943e8a9,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,25e713d76c21ada3784be614c943e8a9,
9a8ffd9f6fbf86f47da25be053b89414,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,9a8ffd9f6fbf86f47da25be053b89414,
6432e9c3881f9c241ebd14f9d127d724,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,6432e9c3881f9c241ebd14f9d127d724,
0e21f8343844a64d223e0178cfbcd7b4,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,D_6__uncultured_Flavobacteriaceae,0e21f8343844a64d223e0178cfbcd7b4,
48f0c26393a2e2c9ff09693dd4ebde80,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,48f0c26393a2e2c9ff09693dd4ebde80,
f5e32357ec7462bf769e866f9ad7122a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__NS5_marine_group,,f5e32357ec7462bf769e866f9ad7122a,
